time,open,high,low,close,EMA,EMA,EMA,ADX,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1716806400,2345.015,2345.675,2344.705,2345.585,2342.64703983125,2344.3434567212926,2343.4789296411022,25.8985553965053,65.11246977671914,56.56671288059221,NaN,NaN,NaN,NaN,NaN,NaN
1716806700,2345.585,2345.95,2344.285,2345.235,2342.703918076717,2344.424506110266,2343.5477951453727,21.107262219482234,59.66141197172881,56.5582747841946,NaN,NaN,NaN,NaN,NaN,NaN
1716807000,2345.235,2345.785,2344.555,2344.93,2342.7528429541517,2344.470460100242,2343.6019992573188,17.27422767786378,55.18788886195946,56.83675848289001,NaN,NaN,NaN,NaN,NaN,NaN
1716807300,2344.93,2345.125,2344.435,2344.975,2342.801681570544,2344.5163273638564,2343.6558424236982,15.609731063987613,55.73203540789511,56.79472218196781,NaN,NaN,NaN,NaN,NaN,NaN
1716807600,2344.975,2345.45,2343.8,2344.83,2342.846259997565,2344.5448430580514,2343.7018878188474,20.12417431689112,53.410065628821656,57.26606338988654,NaN,NaN,NaN,NaN,NaN,NaN
1716807900,2344.83,2345.365,2344.43,2344.53,2342.883265272344,2344.5434936891374,2343.7343628063436,23.73572891921393,48.74171754826262,57.466547865119686,NaN,NaN,NaN,NaN,NaN,NaN
1716808200,2344.53,2344.88,2343.86,2344.32,2342.914841859765,2344.523176081034,2343.7573289708007,30.463593447582195,45.639070056001955,57.32019149948751,NaN,NaN,NaN,NaN,NaN,NaN
1716808500,2344.32,2344.34,2343.56,2343.885,2342.9361640166935,2344.465160073667,2343.762335677828,37.291855488349206,39.80704946657386,56.370249337004125,NaN,NaN,39.80704946657386,NaN,NaN,NaN
1716808800,2343.885,2345.62,2343.275,2344.99,2342.981303269074,2344.512872794243,2343.810479376737,32.54864565714284,55.76234548639208,56.00639122882215,NaN,NaN,NaN,NaN,NaN,NaN
1716809100,2344.99,2345.4,2344.6,2344.6,2343.016879021402,2344.520793449312,2343.841440969806,28.75407779217774,50.51171815499137,55.32168252279718,NaN,NaN,NaN,NaN,NaN,NaN
1716809400,2344.6,2345.6,2344.585,2345.435,2343.070024537415,2344.603903135738,2343.903933480794,27.514458404548087,59.568422787951796,55.12141538446576,NaN,NaN,NaN,NaN,NaN,NaN
1716809700,2345.435,2345.9,2345.185,2345.46,2343.122551470659,2344.681730123398,2343.9649556972336,29.048355562351517,59.81308310868414,54.70543604541049,NaN,NaN,NaN,NaN,59.81308310868414,NaN
1716810000,2345.46,2346.09,2344.565,2344.735,2343.1579898998752,2344.6865728394528,2343.9951535130285,24.215255882084634,50.053471222839896,54.19419757785529,NaN,NaN,NaN,NaN,NaN,NaN
1716810300,2344.735,2345.91,2343.275,2344.39,2343.185067044933,2344.65961167223,2344.010637688988,28.6296392093192,46.078169008044554,53.21992274906187,NaN,NaN,NaN,NaN,NaN,NaN
1716810600,2344.39,2344.52,2343.85,2344.28,2343.209131505484,2344.625101520209,2344.021200916871,32.161145871106854,44.81717927880809,51.77025914206822,NaN,NaN,44.81717927880809,NaN,NaN,NaN
1716810900,2344.28,2345.37,2343.82,2345.195,2343.252776966902,2344.676910472917,2344.067232253464,25.93205223734992,55.9570189817401,51.505659642783314,NaN,NaN,NaN,NaN,NaN,NaN
1716811200,2345.195,2345.225,2344.175,2344.205,2343.2737049456514,2344.6340095208334,2344.072634910191,20.948777330344377,45.029050657793746,50.78002834248577,NaN,NaN,NaN,NaN,NaN,NaN
1716811500,2344.205,2345.79,2343.795,2345.5,2343.3226345072853,2344.7127359280303,2344.1286100117522,21.47002260682384,57.18247107586786,50.883630890198106,NaN,NaN,NaN,NaN,NaN,NaN
1716811800,2345.5,2345.5,2344.49,2345.02,2343.359939243389,2344.740669025482,2344.1635664818796,21.88701882800741,52.41035151150343,50.8122227389611,NaN,NaN,NaN,NaN,NaN,NaN
1716812100,2345.02,2348.4,2344.715,2348.355,2343.469720798479,2345.06924456862,2344.3279364237665,32.32819219764494,71.05708485052067,52.40617754626523,NaN,NaN,NaN,NaN,NaN,NaN
1716812400,2348.355,2349.985,2347.72,2348.025,2343.5698368248864,2345.3379496078364,2344.472919309109,42.293238847319756,68.122436762163,54.01213231099103,NaN,NaN,NaN,NaN,NaN,NaN
1716812700,2348.025,2349.28,2347.92,2349.105,2343.691488762801,2345.6804087343967,2344.654569532281,50.2652761670596,72.2847499145341,56.33196805727391,NaN,NaN,NaN,NaN,NaN,NaN
1716813000,2349.105,2349.68,2348.13,2348.205,2343.79068681197,2345.9099170312697,2344.7938020996426,57.03295783789433,64.48814120094639,56.95523917974207,NaN,NaN,NaN,NaN,NaN,NaN
1716813300,2348.205,2348.5950000000003,2347.74,2348.155,2343.8866057831356,2346.1140154829727,2344.9256137820093,58.119533126191754,64.06161869739049,57.92308921848486,NaN,NaN,NaN,NaN,NaN,NaN
1716813600,2348.155,2348.8,2347.72,2348.51,2343.988218842847,2346.331832257248,2345.066177947421,59.52694136803143,65.84378281915382,58.37132922071358,NaN,NaN,NaN,NaN,NaN,NaN
